,Polarity,Subjectivity,TopWord,TopWordFreq,TotalWord
0,0.09575956937799043,0.36244417862838907,school,17.0,675.0
1,0.05483091787439613,0.29408212560386476,greek,3.0,221.0
2,0.07691609977324261,0.3029024943310657,raised,6.0,311.0
3,0.10120370370370373,0.426276455026455,school,11.0,857.0
4,0.07069179738010906,0.4132627761848541,one,6.0,841.0
