,Polarity,Subjectivity,TopWord,Word%,WordCount,WordOccurence
0,0.06936507936507938,0.2670634920634921,said,2.9850746268656714,335.0,10.0
1,-0.051131313131313146,0.3147070707070706,israel,3.582089552238806,335.0,12.0
2,-0.019571428571428566,0.2190952380952381,brunson,4.428044280442804,271.0,12.0
3,0.03441752014922747,0.3183026255587231,sanctions,3.8202247191011236,445.0,17.0
4,0.057853371376098646,0.2749855699855701,iraq,3.1067961165048543,515.0,16.0
5,0.10442406692406693,0.3946482196482196,syrian,2.564102564102564,312.0,8.0
6,-0.098989898989899,0.27171717171717175,air,5.333333333333334,75.0,4.0
7,0.0020252525252525116,0.31170454545454546,foreign,3.428571428571429,350.0,12.0
8,-0.040833333333333346,0.3008333333333333,syria,4.66321243523316,193.0,9.0
9,0.02064746770844331,0.33043979868370116,douma,2.099737532808399,381.0,8.0
10,-0.08333333333333333,0.4166666666666667,security,6.0,50.0,3.0
11,0.03192259129759131,0.3858245920745921,syria,3.4482758620689653,377.0,13.0
12,0.0691578118850846,0.2670484061393152,trump,3.812316715542522,341.0,13.0
13,-0.06623376623376623,0.35064935064935066,nations,4.054054054054054,74.0,3.0
14,0.20476190476190476,0.34761904761904766,president,2.586206896551724,116.0,3.0
15,-0.12121212121212122,0.2515151515151515,nations,5.063291139240507,79.0,4.0
16,-0.08607954545454546,0.45994318181818183,said,4.615384615384616,130.0,6.0
17,0.008656584643426739,0.2753204032809296,syria,3.1390134529147984,446.0,14.0
18,0.059404761904761905,0.4894047619047619,chemical,3.6458333333333335,192.0,7.0
19,0.25,0.6666666666666667,united,5.172413793103448,58.0,3.0
