,Polarity,Subjectivity,TopWord,Word%,WordCount,WordOccurence
0,0.16666666666666666,0.375,bush,2.631578947368421,38.0,1.0
1,0.1129362455726092,0.3607700733609825,bush,3.231017770597738,619.0,20.0
2,0.0939309764309764,0.3861419753086419,anschutz,2.9810298102981028,369.0,11.0
3,0.3408601319315605,0.5697510822510823,time,2.512562814070352,398.0,10.0
4,0.08986111111111111,0.5181305114638448,morrissey,4.850746268656716,268.0,13.0
